Object_ID,Classification,Confidence,Box,Time
1,person,55.533552169799805,"[[ 221  493   80  158]
 [  94  527  122  178]
 [1235  579  124   95]
 [ 274  494   65  145]
 [ 885  535   73   58]
 [1620  542   98  182]
 [ 387  501  491  407]
 [ 969  537   65   69]
 [1056  549   88  153]
 [  90  521   81  110]
 [ 389  538   64   77]
 [ 393  504  468  404]
 [ 969  537   65   69]
 [  26  499   75  119]]",0.26692394043528067
1,person,55.294960737228394,"[[ 221  493   80  158]
 [  94  527  122  178]
 [1235  579  124   95]
 [ 274  494   65  145]
 [ 885  535   73   58]
 [1620  542   98  182]
 [ 387  501  491  407]
 [ 969  537   65   69]
 [1056  549   88  153]
 [  90  521   81  110]
 [ 389  538   64   77]
 [ 393  504  468  404]
 [ 969  537   65   69]
 [  26  499   75  119]]",0.26692394043528067
3,car,72.34306335449219,"[[ 219  493   80  160]
 [ 819  552  136  116]
 [1234  578  128   96]
 [  97  525   74   97]
 [ 971  539   75   70]
 [1623  539   94  185]
 [ 110  526  101  169]
 [ 275  490   61  150]
 [1177  538   49   44]
 [ 797  539  109  144]
 [1062  548   77  159]
 [ 369  497  470  418]
 [  24  514   65   91]
 [ 887  539   73   60]]",0.30028943298969074
3,car,66.65453314781189,"[[ 219  493   80  160]
 [ 819  552  136  116]
 [1234  578  128   96]
 [  97  525   74   97]
 [ 971  539   75   70]
 [1623  539   94  185]
 [ 110  526  101  169]
 [ 275  490   61  150]
 [1177  538   49   44]
 [ 797  539  109  144]
 [1062  548   77  159]
 [ 369  497  470  418]
 [  24  514   65   91]
 [ 887  539   73   60]]",0.30028943298969074
3,car,64.9740993976593,"[[ 219  493   80  160]
 [ 819  552  136  116]
 [1234  578  128   96]
 [  97  525   74   97]
 [ 971  539   75   70]
 [1623  539   94  185]
 [ 110  526  101  169]
 [ 275  490   61  150]
 [1177  538   49   44]
 [ 797  539  109  144]
 [1062  548   77  159]
 [ 369  497  470  418]
 [  24  514   65   91]
 [ 887  539   73   60]]",0.30028943298969074
3,car,63.569486141204834,"[[ 219  493   80  160]
 [ 819  552  136  116]
 [1234  578  128   96]
 [  97  525   74   97]
 [ 971  539   75   70]
 [1623  539   94  185]
 [ 110  526  101  169]
 [ 275  490   61  150]
 [1177  538   49   44]
 [ 797  539  109  144]
 [1062  548   77  159]
 [ 369  497  470  418]
 [  24  514   65   91]
 [ 887  539   73   60]]",0.30028943298969074
3,car,63.00312876701355,"[[ 219  493   80  160]
 [ 819  552  136  116]
 [1234  578  128   96]
 [  97  525   74   97]
 [ 971  539   75   70]
 [1623  539   94  185]
 [ 110  526  101  169]
 [ 275  490   61  150]
 [1177  538   49   44]
 [ 797  539  109  144]
 [1062  548   77  159]
 [ 369  497  470  418]
 [  24  514   65   91]
 [ 887  539   73   60]]",0.30028943298969074
3,car,62.30443716049194,"[[ 219  493   80  160]
 [ 819  552  136  116]
 [1234  578  128   96]
 [  97  525   74   97]
 [ 971  539   75   70]
 [1623  539   94  185]
 [ 110  526  101  169]
 [ 275  490   61  150]
 [1177  538   49   44]
 [ 797  539  109  144]
 [1062  548   77  159]
 [ 369  497  470  418]
 [  24  514   65   91]
 [ 887  539   73   60]]",0.30028943298969074
3,car,61.496806144714355,"[[ 219  493   80  160]
 [ 819  552  136  116]
 [1234  578  128   96]
 [  97  525   74   97]
 [ 971  539   75   70]
 [1623  539   94  185]
 [ 110  526  101  169]
 [ 275  490   61  150]
 [1177  538   49   44]
 [ 797  539  109  144]
 [1062  548   77  159]
 [ 369  497  470  418]
 [  24  514   65   91]
 [ 887  539   73   60]]",0.30028943298969074
3,car,59.760892391204834,"[[ 219  493   80  160]
 [ 819  552  136  116]
 [1234  578  128   96]
 [  97  525   74   97]
 [ 971  539   75   70]
 [1623  539   94  185]
 [ 110  526  101  169]
 [ 275  490   61  150]
 [1177  538   49   44]
 [ 797  539  109  144]
 [1062  548   77  159]
 [ 369  497  470  418]
 [  24  514   65   91]
 [ 887  539   73   60]]",0.30028943298969074
